0.959292497676151 - 0.197938203031953i	0.911676795805809 - 0.356436734192182i	0.836003452958635 - 0.497542424897416i	0.717222351257495 - 0.637900283023075i	0.693442606277291 + 0.654085443843616i	0.799014436421743 + 0.502142424399567i	0.930352534353635 + 0.338705443014275i	1.00552913696350 + 0.185123791459251i
0.976319983935118 - 0.169263346692759i	0.919598057115141 - 0.401023158020839i	0.838158523649030 - 0.556694499079725i	0.726405325896613 - 0.670172438211796i	0.733660600253615 + 0.665252017992318i	0.838443088263257 + 0.499353905662921i	0.948998835324931 + 0.365192004924793i	1.01301809921783 + 0.195324985126569i
0.968508463874958 - 0.199120348692135i	0.916937388297038 - 0.333393718711333i	0.831891293194926 - 0.549065630014528i	0.725559984511853 - 0.665743065402144i	0.674232016209555 + 0.677006080123213i	0.820228147524891 + 0.520881781904383i	0.946734882640635 + 0.357591348246072i	1.00230997854315 + 0.192248287807411i
0.981903543037363 - 0.135583729998875i	0.870995790170634 - 0.344219245692709i	0.855959711486386 - 0.544585704486094i	0.657060084362137 - 0.656544098166093i	0.692974202742433 + 0.645995426630902i	0.819311853729736 + 0.496438038796225i	0.865564792725976 + 0.341098298045865i	0.949060087523698 + 0.194138560162346i
0.993956876936990 - 0.200586105306619i	0.943245784155535 - 0.331942699078428i	0.891464706427589 - 0.532150064737595i	0.733092411396630 - 0.646321703075942i	0.773042781841767 + 0.645871610464257i	0.799422455075643 + 0.530451081789956i	0.905420331910461 + 0.338705291132337i	0.983485983474339 + 0.206701442992449i
0.988008374858515 - 0.156257781350710i	0.935060875244770 - 0.354745824646548i	0.798114690778587 - 0.555239238421903i	0.705426933999109 - 0.638890907369560i	0.708742952334531 + 0.681162500374310i	0.844455097065291 + 0.493684226869759i	0.918039334159602 + 0.316952960168592i	0.957925766031657 + 0.166020305116415i
1.02063548245850 - 0.202145607984796i	0.935930086464499 - 0.396185232040625i	0.809261794534012 - 0.502848191600345i	0.730664148016199 - 0.640501540526556i	0.694296780726376 + 0.668941080029196i	0.830456389106673 + 0.527381119215289i	0.927213442204739 + 0.374222990263689i	0.992883914016438 + 0.219267889162926i
1.01530751990420 - 0.176835864624019i	0.915787046542068 - 0.316375795748254i	0.803899600699682 - 0.530900723514555i	0.713370443428507 - 0.663923941278859i	0.727342027749241 + 0.689006336340546i	0.828325265159125 + 0.530912685640707i	0.940496838110034 + 0.363217536409873i	0.997662437277778 + 0.159721843839896i
0.960172479328387 - 0.182637500280595i	0.931802550398735 - 0.352048726900987i	0.833588386084480 - 0.517955373483454i	0.690673085550374 - 0.656321974553078i	0.688782988698317 + 0.687288301650069i	0.842589201343945 + 0.507289398941520i	0.934021199163709 + 0.424517808114264i	0.966000711105010 + 0.189946362607340i
0.995216164500512 - 0.171017191560560i	0.924407357377887 - 0.393516150422960i	0.842780419845291 - 0.496740818735714i	0.675378608913933 - 0.664522908704399i	0.709637848190314 + 0.670919655754110i	0.827476098122692 + 0.553427178368209i	0.915606035172828 + 0.364950663336948i	0.958934339338543 + 0.176015597634886i
0.990163428860729 - 0.174169399747382i	0.922657020140509 - 0.379013326148496i	0.859431102836330 - 0.520900610771904i	0.707705739716890 - 0.695069174542571i	0.684190045780822 + 0.645185652225276i	0.800190235933139 + 0.532038508637687i	0.947337985652362 + 0.368103983686032i	0.965828748896671 + 0.217275944166700i
0.996807155479101 - 0.218431534461235i	0.948113902557394 - 0.366094694969714i	0.837471632448653 - 0.538215923567266i	0.700299203156586 - 0.663990955528978i	0.718844294484394 + 0.664008890349164i	0.841010585350164 + 0.570050474576344i	0.897350402821604 + 0.365808246780876i	0.992640569424404 + 0.167859617194474i
0.932524872334205 - 0.232856866646779i	0.942010346092331 - 0.393637141492339i	0.868167765371381 - 0.535823372880466i	0.681804051422881 - 0.668945209937877i	0.726624288796860 + 0.656361504065910i	0.862717230029795 + 0.517224697175791i	0.919010347854168 + 0.345867064122447i	0.944972839011940 + 0.177028282794931i
0.971130472531129 - 0.196475442262068i	0.962564799487416 - 0.398176904750501i	0.798691873164955 - 0.560619746963868i	0.718373957012085 - 0.655830630716220i	0.728940664763743 + 0.615571366635803i	0.779310953197462 + 0.544959589616734i	0.897433720211689 + 0.344677059752954i	0.984141860436424 + 0.168463585129637i
0.980561593786636 - 0.190770794283801i	0.961137739159543 - 0.373101624675638i	0.831715313242221 - 0.529111361164880i	0.694561806602884 - 0.635641144796708i	0.698065847172993 + 0.664957450615763i	0.823102869314203 + 0.556085786664311i	0.942178541905545 + 0.331399129372866i	0.999589502305392 + 0.155850301585127i
0.934777491329122 - 0.213543192164447i	0.916598601981477 - 0.391426679265248i	0.844003434108443 - 0.549207739455560i	0.714952260071806 - 0.685027882049045i	0.732033035544720 + 0.719803035812747i	0.842622546199870 + 0.517592221743088i	0.951772928895698 + 0.369159503285792i	0.976761742610396 + 0.163487985987280i
1.02024027394893 - 0.147825882338966i	0.928368194772647 - 0.339574153214727i	0.798653152096682 - 0.515561432165843i	0.682245429763906 - 0.667396799416643i	0.696609014990983 + 0.617833443387046i	0.833821963047992 + 0.558061545457139i	0.893435815102143 + 0.350740806603197i	0.958926013493942 + 0.205064620303036i
1.00691256903348 - 0.214650314554535i	0.903714318619428 - 0.348760978019254i	0.859765844661359 - 0.502305912425687i	0.728725504368556 - 0.642559752751469i	0.734251542173479 + 0.689985437332456i	0.863455540440078 + 0.520090018981968i	0.872915097073043 + 0.358776318587087i	0.982729170287739 + 0.181965832168798i
0.960006407350764 - 0.168602223889909i	0.900957289404367 - 0.374428196061787i	0.822823597428457 - 0.559874100798116i	0.709311596670907 - 0.657613359614170i	0.725302932844317 + 0.643734440781795i	0.861501967726831 + 0.589391099053492i	0.967491949592701 + 0.386888700775568i	0.977755598999646 + 0.164214772685306i
0.966705158026774 - 0.180898347939390i	0.928536728593009 - 0.343003436620104i	0.825584137797882 - 0.533337599880035i	0.651320295588169 - 0.681132569126985i	0.723461935604099 + 0.678565160418058i	0.862528933210312 + 0.539896865761485i	0.935606067910776 + 0.312827967368550i	0.956353554953922 + 0.181283944497737i
1.01044437383778 - 0.154037581001656i	0.925680626828012 - 0.320565374714790i	0.837343031953551 - 0.563882448598089i	0.690118089101083 - 0.660054492920077i	0.698122365242030 + 0.649979600646316i	0.839817491127648 + 0.561333632968397i	0.905577321237456 + 0.381283584805218i	0.967620728264316 + 0.175121196066967i
0.968033967709809 - 0.179148473346817i	0.963720331426835 - 0.388014726648789i	0.813853632080316 - 0.529087108251810i	0.720790131266991 - 0.675156779661035i	0.699299938849171 + 0.666237954454813i	0.773763710892535 + 0.529275634748182i	0.931663538450777 + 0.344228857699294i	0.968307999530172 + 0.227405677877147i
0.999298985701199 - 0.167010980766680i	0.918054506190376 - 0.353131170582402i	0.839349639029657 - 0.538120275789883i	0.730995024779614 - 0.643656858017105i	0.699315844253173 + 0.679243371677233i	0.831285438066691 + 0.553969589998358i	0.891639656890815 + 0.386885469009183i	0.961107972229385 + 0.169476306246018i
0.991882824901601 - 0.246934682960300i	0.923541689559170 - 0.339396639848760i	0.812034227288349 - 0.526103091942662i	0.702247996084198 - 0.647005862655772i	0.731368761974669 + 0.669367368429439i	0.841031164126378 + 0.553617798210695i	0.917360370664772 + 0.388995204178617i	0.965005016190940 + 0.176022899818903i
0.937059685122808 - 0.192190941909646i	0.906579008158907 - 0.361637527682319i	0.823733058757507 - 0.553281578360846i	0.686051017542775 - 0.694669195210709i	0.674022070315427 + 0.654821721329503i	0.853349037570042 + 0.522929245082815i	0.905713978954116 + 0.345058020121654i	0.991940773233367 + 0.172742387609907i
0.981278398381748 - 0.164675329498717i	0.917384499953606 - 0.340802558603645i	0.830545633914960 - 0.556782290619009i	0.701379684572472 - 0.672209476281003i	0.675747443405570 + 0.650279755946825i	0.846386716316296 + 0.534373124801311i	0.959483322017900 + 0.375116364005299i	1.00972914978511 + 0.180278005851207i
1.01739200754240 - 0.153351641123626i	0.870697279740851 - 0.374905976055504i	0.837241708791395 - 0.478898481381377i	0.656517439036350 - 0.665924603310984i	0.694328903510318 + 0.633165491319753i	0.807090629931723 + 0.509899200868572i	0.929372439129568 + 0.370868568288095i	1.01411196131071 + 0.180605704523495i
1.00889075407492 - 0.161806668272374i	0.944988871596931 - 0.379832750784932i	0.827312747269791 - 0.534880003118025i	0.706822283054856 - 0.656550026421547i	0.732556776586288 + 0.679326348141381i	0.861353374217101 + 0.524258666764197i	0.930008278417582 + 0.389863191434403i	0.980995567775479 + 0.171959327938244i
0.981089359806825 - 0.162196576516868i	0.916330256659867 - 0.378635561660862i	0.825054888199693 - 0.513617508387427i	0.699856803675521 - 0.689512838154794i	0.680415543435990 + 0.649272486160798i	0.814907768249716 + 0.541842264568210i	0.901731687036661 + 0.383392122150514i	0.951041627783320 + 0.156607230968330i
0.989419609748249 - 0.116311142567801i	0.932075535753435 - 0.348576280927911i	0.821383429105843 - 0.574162264441097i	0.698882230838925 - 0.640242731000157i	0.725631488432886 + 0.682091930085356i	0.815743114545485 + 0.529262893912956i	0.914550339549578 + 0.358337325635322i	0.964109943638092 + 0.212334680354858i
0.982742059686399 - 0.168748292306106i	0.891402435933341 - 0.359650591106852i	0.800606662402293 - 0.528742390648793i	0.705244204823855 - 0.672032777488494i	0.703192927979043 + 0.686994513707019i	0.814902634900528 + 0.520541261692109i	0.931456742549680 + 0.319255681274412i	0.999939720236217 + 0.191254954345469i
