0.909623373328607 - 0.438205285482083i	0.560728096284642 - 0.711742869473021i	0.172784975885440 - 0.748954613893016i	-0.109069671473155 - 0.652260279029302i	-0.115410868469512 + 0.637312383957183i	0.217708587487098 + 0.770166527125041i	0.566843865149098 + 0.720937704215503i	0.881926950962063 + 0.422153823511969i
0.873925233945654 - 0.418112661931223i	0.576503258532841 - 0.697799637853762i	0.195025559172048 - 0.800696423754512i	-0.167582531636656 - 0.691729948696125i	-0.135285878904493 + 0.670562477167162i	0.199195581791655 + 0.756215083235237i	0.583065603543295 + 0.635060964199582i	0.859838508790030 + 0.432114957744756i
0.862347935232161 - 0.462748928690157i	0.538757613791734 - 0.730461274932648i	0.190657631869187 - 0.798963670754504i	-0.0951245075287985 - 0.669584977619024i	-0.138743782611643 + 0.664353619051596i	0.233543593883893 + 0.771056581725529i	0.572427942772429 + 0.701429532554065i	0.902713025565441 + 0.410082417662094i
0.925834787271644 - 0.410539156774000i	0.571195336673809 - 0.692064837774154i	0.193398936312349 - 0.828989497486352i	-0.138195296828194 - 0.650182069996407i	-0.0918334240063737 + 0.665509223761808i	0.228101567288561 + 0.753238005775610i	0.609016754650822 + 0.689661300677340i	0.906617526164417 + 0.426838517795083i
0.849779604103670 - 0.392924548670833i	0.596266906831405 - 0.730115793697297i	0.208941076244936 - 0.791966152181588i	-0.129718563533645 - 0.628596092013368i	-0.144477767598288 + 0.700395653802463i	0.202302873645947 + 0.767693773745132i	0.555575949037546 + 0.700818737019252i	0.841797561397047 + 0.367944522286008i
0.847962376117079 - 0.410241831393248i	0.596844355164692 - 0.730708234896429i	0.188988255817393 - 0.736656568685514i	-0.138615902171589 - 0.683334150784209i	-0.0778611813100220 + 0.649208744323621i	0.155638271550171 + 0.785634677549113i	0.609862069162923 + 0.683754102921431i	0.830803058129443 + 0.441860059930866i
0.881001307649265 - 0.378449258261814i	0.563969907162633 - 0.658119659627994i	0.191611981769276 - 0.788728387453383i	-0.0856106000509837 - 0.678587789435400i	-0.152821042794676 + 0.673368943534824i	0.218267510845575 + 0.746683801292677i	0.559226682326166 + 0.687176995878027i	0.893655465365530 + 0.416943208583861i
0.880486157518660 - 0.414278813440401i	0.601866978840712 - 0.723282431218936i	0.200669200087444 - 0.780466161162761i	-0.113398428202556 - 0.665324712452719i	-0.134900060567167 + 0.675669768267366i	0.195355875674538 + 0.758986520144603i	0.568423971082215 + 0.744010986194320i	0.864442607566457 + 0.353516406088456i
0.864881141372949 - 0.442049212186490i	0.609637190714120 - 0.689360369234228i	0.162959229988717 - 0.773433332042308i	-0.142902960929385 - 0.683151241202642i	-0.124335053009485 + 0.629882384591483i	0.176646866427320 + 0.764125027953762i	0.580027357780548 + 0.686426236384814i	0.878597244286980 + 0.414451571025054i
0.879510670840348 - 0.445638042815436i	0.570764206821570 - 0.683024190564332i	0.155212028992476 - 0.766174697081295i	-0.106340067366678 - 0.690757327574680i	-0.159750814256992 + 0.665729544966285i	0.203925388713489 + 0.759781791360303i	0.572326658760106 + 0.735389465662650i	0.846472901852485 + 0.357410555241343i
0.900764428800071 - 0.409562770144708i	0.588251701599315 - 0.753282376840260i	0.191048918913657 - 0.796072878336569i	-0.104678987990889 - 0.696575693910814i	-0.102203714760005 + 0.656241240118518i	0.221503276428201 + 0.784487601710924i	0.554553562268415 + 0.703687546629454i	0.857357390123539 + 0.406839959396976i
0.871258177588414 - 0.428116200417087i	0.607842774126179 - 0.711944080530073i	0.207739132721432 - 0.785164233382779i	-0.136407355224577 - 0.652807485976712i	-0.110324290245915 + 0.622079264046225i	0.209757798872373 + 0.771439413781618i	0.557982439813143 + 0.715600309785054i	0.885747413909470 + 0.406675809463762i
0.885346591776339 - 0.432551815756191i	0.581633611273402 - 0.705771977862522i	0.199613940396872 - 0.808371500151921i	-0.114459688837394 - 0.664577439337888i	-0.0840248474153436 + 0.682967481590403i	0.155531960051443 + 0.816346474340322i	0.584064749281931 + 0.696343424798388i	0.850300221618310 + 0.392133543322539i
0.895146169209258 - 0.411773415677019i	0.570704315823472 - 0.723736023004818i	0.177933410409871 - 0.804150044290216i	-0.146667807549520 - 0.656911855112147i	-0.116035571945098 + 0.671970482989443i	0.274708790433529 + 0.781477030483162i	0.600471384382286 + 0.710143352520621i	0.831122628287526 + 0.411872367526066i
0.883544958807569 - 0.443181237350871i	0.613929944237313 - 0.676281899542853i	0.220837778130599 - 0.793551554425123i	-0.125436922145745 - 0.647277424513876i	-0.121991734948003 + 0.643624361005411i	0.197899283789482 + 0.762527214141399i	0.590105960089817 + 0.693273053593358i	0.883529282986853 + 0.423153622698552i
0.881519811051769 - 0.365851642958435i	0.612782990436759 - 0.717647978664233i	0.180642904035563 - 0.774541620338924i	-0.127629310700518 - 0.634397931414300i	-0.103999348947837 + 0.634432601500670i	0.229965592035217 + 0.738283637566513i	0.576352174072711 + 0.703546530024043i	0.870589315606634 + 0.388395807619948i
0.899528268067619 - 0.393379284463824i	0.568918229009107 - 0.711062830169450i	0.220407471881385 - 0.780012524351335i	-0.139745242629687 - 0.652874449986595i	-0.0794400697688610 + 0.665338635680408i	0.190470786160009 + 0.776040528992209i	0.592283416047148 + 0.665239951571834i	0.892164088196229 + 0.430470325146265i
0.924307944413453 - 0.419303016271729i	0.591456103540154 - 0.701609666203618i	0.214995311842286 - 0.725461660029619i	-0.0962409915347269 - 0.648182955058757i	-0.148372875618097 + 0.665335549327878i	0.157644168189549 + 0.782850286144975i	0.600829634691865 + 0.674740117216056i	0.893659140939544 + 0.375490848226027i
0.896606678441099 - 0.451160718400157i	0.555799928462865 - 0.742971490678621i	0.190672403294333 - 0.757848122380119i	-0.123998793666872 - 0.651548921661509i	-0.0869006970350441 + 0.638214501143201i	0.219845791640666 + 0.796955043078256i	0.577783236586683 + 0.696387685975666i	0.886007228300456 + 0.428944144514351i
0.877964572285242 - 0.430341634813720i	0.592494820973528 - 0.678222559547218i	0.205414207828739 - 0.827657692314542i	-0.147343112483726 - 0.649525201581509i	-0.0980621828014961 + 0.590048154844878i	0.190973786805870 + 0.796697315304124i	0.550340750726267 + 0.694494611050484i	0.887921654215239 + 0.436847141964305i
0.881901149664512 - 0.412275720479395i	0.592940559598128 - 0.693714127087268i	0.201607268816743 - 0.762731994757080i	-0.158500063578956 - 0.667872444609896i	-0.108596502290374 + 0.642800558750487i	0.209991970548155 + 0.815899962114132i	0.602295595115244 + 0.710324582866756i	0.871824674197706 + 0.414986154564328i
0.854639350410695 - 0.412924937995396i	0.587705346001636 - 0.685303573558765i	0.211385654488272 - 0.780477043059345i	-0.101262714632784 - 0.668089832639089i	-0.150120695724320 + 0.659558371133347i	0.185693159178953 + 0.820996676314869i	0.613516403052068 + 0.685929269597485i	0.874448101167305 + 0.436246943085135i
0.844057579491084 - 0.386038932008533i	0.612427441747174 - 0.713189582936479i	0.191289790850076 - 0.774920784787504i	-0.0982487030413183 - 0.640058825085140i	-0.127927260170670 + 0.664346789122149i	0.194516203348429 + 0.772981137797541i	0.586169736606203 + 0.695066464309973i	0.917526273441291 + 0.435682074377113i
0.839021521350995 - 0.406727648252543i	0.581875102274642 - 0.712734170892018i	0.216206123619761 - 0.795007086821468i	-0.152616514424475 - 0.644573227575735i	-0.0974209629987512 + 0.702566091906624i	0.218935491444948 + 0.767165203586965i	0.590434658668031 + 0.726456835708199i	0.904198872662096 + 0.397601958564952i
0.918826157748670 - 0.374507940305627i	0.626959221519068 - 0.725836877863743i	0.205566506549830 - 0.721591047247931i	-0.152925184330630 - 0.656674765545986i	-0.0884640003440126 + 0.670121224160720i	0.199763797217784 + 0.758466257013888i	0.545262006620131 + 0.722498287156765i	0.891257093511064 + 0.438006583830607i
0.912412646081153 - 0.406513005323873i	0.589509180200919 - 0.712880111633018i	0.225582426381252 - 0.745669030803175i	-0.109048255992469 - 0.641179117227007i	-0.0952561218145054 + 0.598741642274745i	0.190554309804550 + 0.797212510618695i	0.569008002123283 + 0.730425008815585i	0.879176417417109 + 0.427135167679816i
0.880960011002290 - 0.449516154932492i	0.563145517853714 - 0.695003491697480i	0.178223246961496 - 0.775705518977539i	-0.160951717855567 - 0.659102961103841i	-0.137776480673623 + 0.678577750574571i	0.187097542902982 + 0.764510964974223i	0.570353669548127 + 0.727209177289505i	0.874175048227450 + 0.429922319901721i
0.909481304093585 - 0.389735067023056i	0.568165650408562 - 0.670765083993487i	0.207043358983100 - 0.812942619817044i	-0.118525404585429 - 0.657601890937749i	-0.144154519762412 + 0.653834853750856i	0.221250058322799 + 0.743572082234022i	0.581024387172881 + 0.675520070498294i	0.873345398905675 + 0.410584889704199i
0.901108051652106 - 0.404661933067819i	0.608541050274048 - 0.708446438010508i	0.186546352010544 - 0.787519754630703i	-0.137285440962327 - 0.665006893671722i	-0.115177579712878 + 0.645669797633317i	0.207396434062490 + 0.791164113690925i	0.604239495339897 + 0.715816020571662i	0.938335731888135 + 0.376552253849233i
0.918443361111130 - 0.466240906118944i	0.555254983372024 - 0.709302344913309i	0.205347505689451 - 0.807470872945563i	-0.143117406243400 - 0.689362946894146i	-0.119736476574380 + 0.656414633517868i	0.212932806114157 + 0.762331735001982i	0.583984578259353 + 0.675280206729438i	0.862902988086503 + 0.437574162324849i
0.908174763295318 - 0.419265792775935i	0.550165860657394 - 0.676496099770038i	0.217049401806861 - 0.768452013943476i	-0.109063094975166 - 0.658379588411192i	-0.104290384154513 + 0.657944547919165i	0.217948691267536 + 0.758938876145585i	0.582112708270692 + 0.709116373655736i	0.843618342699485 + 0.448931842566036i
0.903732393015117 - 0.445709132205967i	0.582908200746281 - 0.680031071513425i	0.254225196931389 - 0.755587190539185i	-0.148980851177508 - 0.613162619738741i	-0.165038625645588 + 0.657177884261077i	0.240632381009132 + 0.765567876118273i	0.568696914896038 + 0.744140008963532i	0.864099047412004 + 0.414289616115658i
0.876254718382144 - 0.448805417565210i	0.563606109031230 - 0.745634294439503i	0.232454593165913 - 0.763241592261153i	-0.104806255446811 - 0.664458749418805i	-0.135104145635736 + 0.679410856232414i	0.226585367586580 + 0.785163000803163i	0.571601903881123 + 0.702905969057480i	0.816021181406274 + 0.431128523724586i
0.912087686361063 - 0.431580592767225i	0.543625574123914 - 0.651436802937165i	0.212816094550665 - 0.782360894653082i	-0.122996654792095 - 0.680066454843581i	-0.148510042119782 + 0.692661537914710i	0.193337687640392 + 0.795460916157513i	0.575118845364524 + 0.750284300661160i	0.876573675357347 + 0.462581529323381i
0.869398638990212 - 0.463561706474407i	0.580065687424124 - 0.720858945903766i	0.242414191910168 - 0.751759957199529i	-0.126323832702624 - 0.633353079600268i	-0.110958879066325 + 0.657733301849412i	0.198083008084858 + 0.778822044504116i	0.596070602370377 + 0.683862261256609i	0.882932650171757 + 0.441278988519301i
0.872739699255422 - 0.424385905953156i	0.570892035981569 - 0.703908479720426i	0.195793930910316 - 0.783945456517214i	-0.190527948626113 - 0.640778828383740i	-0.111644167987703 + 0.668063833810527i	0.187055254865445 + 0.778864553306184i	0.554142943144683 + 0.689278569044380i	0.901264780795286 + 0.444987878796316i
0.904634126021459 - 0.446601824717467i	0.569070015548018 - 0.689665198384813i	0.241832288358714 - 0.789439872767190i	-0.130265119016386 - 0.675118582835842i	-0.117868539161884 + 0.671923412269923i	0.198360664058808 + 0.793983544793681i	0.567949108892774 + 0.679187577406551i	0.874065197276270 + 0.424095046750819i
0.905064655149137 - 0.433274987935892i	0.574909313033312 - 0.671103926355136i	0.163156828829988 - 0.823094859866206i	-0.140422854051616 - 0.668056621511284i	-0.0885484320299224 + 0.693496733930853i	0.168567018969357 + 0.760491263307603i	0.578790436337105 + 0.753840011717855i	0.892464242425362 + 0.450404438737890i
0.897205456192642 - 0.385647459090183i	0.546100849486531 - 0.704638033246181i	0.174447784524301 - 0.822098874777835i	-0.146415982839677 - 0.655068456048252i	-0.106940385375277 + 0.633050030575774i	0.213319984071122 + 0.757015045361114i	0.586730883035852 + 0.682377885223877i	0.888388680508424 + 0.413758423688895i
0.885105348909866 - 0.405073706262688i	0.603446063025325 - 0.711699545614709i	0.204146422530680 - 0.808940133312576i	-0.134253896689164 - 0.638401816587584i	-0.142725269475926 + 0.634763879634005i	0.204283235744482 + 0.763110648289193i	0.591006108836527 + 0.687021613304521i	0.928763611479488 + 0.431506563451993i
0.924625341009860 - 0.366022137897287i	0.595326188487937 - 0.719752870467258i	0.184167003326873 - 0.763889342595684i	-0.171985157445394 - 0.645126466254144i	-0.0833609746046337 + 0.619084790855710i	0.182875541921658 + 0.775024481109135i	0.585335959149810 + 0.687152352031225i	0.886443093439128 + 0.391476268694859i
0.901706568524541 - 0.380735292462355i	0.597477741655055 - 0.674467377172177i	0.176551450348851 - 0.778699129049711i	-0.167634476248788 - 0.660920397226106i	-0.103904010590747 + 0.675517826548127i	0.173869915907812 + 0.801686282333418i	0.573981991016236 + 0.701126914027011i	0.864782076233893 + 0.387172386781216i
0.856787358407982 - 0.443431596285553i	0.563786486048338 - 0.691296138111608i	0.216289980673675 - 0.769355712031983i	-0.149814191408162 - 0.632917132699374i	-0.119742734183813 + 0.632147764583074i	0.195555656127939 + 0.782276978895179i	0.592234393084182 + 0.699035103881790i	0.870841118282585 + 0.433234183343637i
0.901183375724112 - 0.414578706216391i	0.608066081992290 - 0.710248728370271i	0.186290880126752 - 0.765676788824863i	-0.102083232620831 - 0.684659643175683i	-0.123523226352657 + 0.637030672011204i	0.186029757950336 + 0.773626347544506i	0.544074651474043 + 0.709279832023043i	0.882523035606813 + 0.419440596411807i
0.860707686293977 - 0.426994734306929i	0.602927809862572 - 0.707467824334918i	0.193855010868449 - 0.783959316130517i	-0.0874503970217707 - 0.653444103551806i	-0.117159436989333 + 0.632757199030922i	0.220172930819992 + 0.750461998091534i	0.560324366865747 + 0.667776867530717i	0.891925047458258 + 0.379005939112298i
0.866539251675549 - 0.433984561734424i	0.552598898981559 - 0.689537252012201i	0.172103142885480 - 0.771549899517560i	-0.129380732921523 - 0.684300216462817i	-0.136012529206761 + 0.716348080478562i	0.180797039354799 + 0.778447095922397i	0.563091339239888 + 0.724222024284444i	0.865654026277317 + 0.429156141109363i
0.897886952835630 - 0.412256446627017i	0.586983865611441 - 0.722665388259685i	0.213165579725568 - 0.742117592988360i	-0.127847756957189 - 0.681961695770050i	-0.103274650939053 + 0.654431835131224i	0.199319138945529 + 0.794375271265616i	0.579744171520845 + 0.702084911494278i	0.854531220582676 + 0.455205229178543i
0.891951608835686 - 0.363505415655715i	0.613673509814858 - 0.709808721169594i	0.209997095597088 - 0.775596139791918i	-0.133577999192130 - 0.620292789052975i	-0.120313297897395 + 0.655531549674393i	0.190700387213924 + 0.813979467284049i	0.539383462813975 + 0.696447557913893i	0.885487151073214 + 0.431775506127913i
0.834968211407768 - 0.443443459567332i	0.587662292237772 - 0.719621995835562i	0.232468789359675 - 0.806138713618410i	-0.105364640879948 - 0.660468738017020i	-0.111525456824352 + 0.655320665944282i	0.151797694578335 + 0.796416308547241i	0.591813955980280 + 0.665319027783596i	0.906208942352825 + 0.394992819967032i
0.871107750982448 - 0.399645601500608i	0.555552977245832 - 0.683216832655687i	0.230709580808992 - 0.769834292840851i	-0.123441572671399 - 0.656992547818064i	-0.133634348160228 + 0.620521311137512i	0.165411940603201 + 0.759168840091006i	0.585695037121680 + 0.694565638892036i	0.862431591608591 + 0.376896948439077i
0.906907157002999 - 0.447567122664568i	0.572671287203456 - 0.699623692623796i	0.186746424012829 - 0.811845353745357i	-0.161153496304622 - 0.655733879543195i	-0.150268434615337 + 0.677238476476357i	0.192160925740658 + 0.792903529709378i	0.610183801677549 + 0.700421929015332i	0.896635554349937 + 0.396767353023191i
0.859896462365440 - 0.411387635543279i	0.572951069691430 - 0.662082500374426i	0.193098796611258 - 0.770821299528508i	-0.143165355530670 - 0.664122768857408i	-0.0732860955358598 + 0.655735140320472i	0.205174294564113 + 0.777503426525162i	0.595676719906488 + 0.687572690917891i	0.891656619083423 + 0.386210921285724i
0.869642492971729 - 0.441098681091917i	0.606455889095116 - 0.730421309724187i	0.216595867598079 - 0.754761714928704i	-0.128954642410616 - 0.615352425126332i	-0.0998365267559978 + 0.666604129650959i	0.186971297995726 + 0.769276654534031i	0.579922155636215 + 0.692614389676987i	0.865086439727684 + 0.443469721218260i
0.878312588475957 - 0.416761680143052i	0.546960835968754 - 0.675665249912983i	0.170864786635695 - 0.799230306530103i	-0.123477076850320 - 0.611690592810304i	-0.115705796758866 + 0.677784007336099i	0.211183870080175 + 0.792758286334696i	0.597927236809310 + 0.696186402858493i	0.916582466399687 + 0.431414106626511i
0.921234417610267 - 0.409692350601146i	0.559577615533974 - 0.695409795119600i	0.176241637149628 - 0.795081867119037i	-0.153650307138944 - 0.616749294007983i	-0.0950287698089063 + 0.681323799206077i	0.195271835323987 + 0.753648838240755i	0.556327801379445 + 0.727854570871817i	0.889085768389278 + 0.372178706864197i
0.863015246664959 - 0.392850571733120i	0.570825761666612 - 0.687195854573474i	0.205241182380024 - 0.790517686829664i	-0.0944794223503665 - 0.650775428873831i	-0.142872274942247 + 0.670146360793325i	0.224772138489945 + 0.796445985812545i	0.589874418014722 + 0.685264049935799i	0.882250768883783 + 0.373092088256970i
0.847747046657796 - 0.457029282021208i	0.591122758126497 - 0.714301613465191i	0.166102883536312 - 0.762029178413793i	-0.130094601912033 - 0.633700619459726i	-0.142683721577254 + 0.643791835532710i	0.221328785246343 + 0.782586825522080i	0.571996585240235 + 0.661984481938029i	0.869998718140590 + 0.399754325889883i
0.915600896730964 - 0.453771734982091i	0.550591648332696 - 0.705723700249212i	0.219761064757281 - 0.733646489825787i	-0.101712486118471 - 0.662241496801263i	-0.175695394398289 + 0.673014678048160i	0.185728738765596 + 0.760753509358994i	0.589216372043381 + 0.706540112563315i	0.859544651974696 + 0.444307059140362i
0.856126670508735 - 0.403803207339514i	0.580533963413331 - 0.676546440330465i	0.206827008866139 - 0.760034194598306i	-0.142284350939045 - 0.661405465161697i	-0.161541081387286 + 0.648368158969876i	0.214211668999709 + 0.775186596700289i	0.571390620506340 + 0.725204105346406i	0.883157607654108 + 0.436946645517376i
0.839141972781861 - 0.432704626309111i	0.583579201538855 - 0.712016842833768i	0.163660890957462 - 0.772280813865052i	-0.134940785246994 - 0.650463699464271i	-0.135512270826172 + 0.638602272784757i	0.183678275634604 + 0.807746296603556i	0.577762856520337 + 0.726130253909638i	0.868109756296910 + 0.398642038443802i
0.862199044454617 - 0.394647290421064i	0.583223859720255 - 0.684494809790461i	0.196048813680598 - 0.816144412977694i	-0.151992365878161 - 0.644748138644400i	-0.0633047879451787 + 0.628772316017435i	0.155263992254707 + 0.764211769021008i	0.553258976954317 + 0.701014842487658i	0.881107759146966 + 0.426569267726659i
0.895796292999861 - 0.395452778183965i	0.534403600438512 - 0.692538715192546i	0.227816890192337 - 0.761333025435616i	-0.0879225058833201 - 0.650962630622930i	-0.137657906283522 + 0.690260535813438i	0.190896755418069 + 0.780158829251877i	0.588138510627326 + 0.693483540799514i	0.906634263936127 + 0.460122144947498i
0.830030045899056 - 0.406970442333747i	0.563086368366280 - 0.714674915414908i	0.202706692502626 - 0.784208948754171i	-0.119261967180796 - 0.657791198014277i	-0.0879231347545287 + 0.692933527800570i	0.210299109007657 + 0.827474118375386i	0.588191002733114 + 0.717847407134695i	0.914728934278484 + 0.375371329638642i
0.880569948237014 - 0.408601506075402i	0.580755695823112 - 0.682884695402474i	0.200063687222543 - 0.800419393397268i	-0.125756552034256 - 0.632451861307582i	-0.131519993347256 + 0.679784665145375i	0.173107720580444 + 0.784213893759387i	0.584361509049312 + 0.702204446120519i	0.851301758463720 + 0.387879428608795i
0.857402176513189 - 0.422817012581004i	0.592577892203848 - 0.677998297491955i	0.180325198284726 - 0.790698981688936i	-0.112718284323024 - 0.662774195968427i	-0.115532205006619 + 0.660182507053729i	0.246597079612790 + 0.753483679452547i	0.588139242450486 + 0.652833645904317i	0.900700247481991 + 0.419494105035119i
0.882972753760534 - 0.424184622513321i	0.585587093043687 - 0.682376342377749i	0.200245448460642 - 0.768400400961270i	-0.100822831387733 - 0.656361885680079i	-0.160501587888686 + 0.634229393348051i	0.212341650920443 + 0.776027817301937i	0.562748499544143 + 0.683019263596741i	0.886366726183982 + 0.424460128207247i
0.850513591503950 - 0.409972588111635i	0.548928223951718 - 0.720894834285855i	0.167391355472081 - 0.826726912185508i	-0.143341892937115 - 0.638050272437377i	-0.133056240521068 + 0.603378662339784i	0.204906237739506 + 0.782860847878254i	0.585995117326167 + 0.674355777169937i	0.862200078462113 + 0.444066848722465i
0.905322633374009 - 0.382076863061688i	0.634769217337429 - 0.700017476179192i	0.196289881857144 - 0.757900586148689i	-0.0749182002654060 - 0.656526447643599i	-0.112655998023674 + 0.669215979080124i	0.166073336548738 + 0.781388095495234i	0.604458109096257 + 0.719208208849893i	0.840140063252579 + 0.390498721946134i
0.870621555656375 - 0.410923925523066i	0.577159355930645 - 0.711870571658705i	0.228044582742527 - 0.823078327747610i	-0.159012405380109 - 0.666381431404131i	-0.129186439074168 + 0.650064249901727i	0.185748820898204 + 0.783358386692672i	0.544881950402982 + 0.732445689253627i	0.922915307895432 + 0.439659945442911i
0.867089339581922 - 0.392368292301231i	0.589720720755605 - 0.699448329301250i	0.183556098749478 - 0.806564118888907i	-0.120904533754961 - 0.625605972549792i	-0.0966984218962058 + 0.636698007161753i	0.233084750044262 + 0.757061505388917i	0.565375322568904 + 0.695538916586404i	0.889171518700877 + 0.452619207908682i
0.867220212261904 - 0.391803643679296i	0.591270307322188 - 0.704957507341851i	0.204403555458813 - 0.732481930718449i	-0.134247280482263 - 0.620479612977554i	-0.148117408436297 + 0.625890934910373i	0.208317891833315 + 0.834198945763175i	0.573002728628183 + 0.677644207353903i	0.836827726719766 + 0.434010404896843i
0.909512753025258 - 0.455378710930737i	0.550658726225267 - 0.691241846174276i	0.173386141334810 - 0.792765744064364i	-0.114884728336657 - 0.672143962192908i	-0.135779901302207 + 0.657279723591824i	0.184931711951371 + 0.810235123485236i	0.588288780556374 + 0.681400416780818i	0.878104387110310 + 0.387346829293068i
0.899198796578151 - 0.415509623169302i	0.576165107048639 - 0.658562379754575i	0.186064534680409 - 0.797203599729622i	-0.106900597012254 - 0.637436610225806i	-0.155119765825764 + 0.642730247415723i	0.188169752278728 + 0.756300974739931i	0.617990723621774 + 0.716821146930882i	0.894621217318242 + 0.398624905492859i
0.837819162802756 - 0.408305485432101i	0.590005695048434 - 0.720665447365583i	0.208863158738571 - 0.800237733535839i	-0.0771478395708921 - 0.620466300231128i	-0.115147822615129 + 0.653438863606495i	0.182072904892700 + 0.809758239021714i	0.566438131818111 + 0.707658966281652i	0.880383230276150 + 0.404374007186453i
0.875791371824341 - 0.439171501559779i	0.585378158319580 - 0.732728883995909i	0.230031349255161 - 0.776986850956188i	-0.119062557927986 - 0.666604466145176i	-0.0887301926873668 + 0.666096643691447i	0.193816284341329 + 0.795463122257786i	0.574129092437013 + 0.730272419921596i	0.858474624238067 + 0.381048399835385i
0.886581643633244 - 0.442116742046794i	0.580122473281983 - 0.656423145831796i	0.175337777081700 - 0.766880746040744i	-0.0943080195344344 - 0.664604305256211i	-0.144728012393398 + 0.637012483034677i	0.226055790261779 + 0.773722393917600i	0.571892291477446 + 0.695073684438037i	0.885227793334028 + 0.409710086406326i
0.874835481251759 - 0.439663234138280i	0.555738992778892 - 0.679839894906563i	0.209972519655308 - 0.727584557812622i	-0.138671967484166 - 0.681536652777438i	-0.154091904230540 + 0.615733828527794i	0.203621801782781 + 0.773035352631375i	0.585575727060689 + 0.720741809649065i	0.905584789964018 + 0.470557600922710i
