0.929393799502652 - 0.291539991914270i	0.789712851434978 - 0.548424783929435i	0.531219619203034 - 0.701596110364913i	0.233256548593256 - 0.818292942033090i	0.225145799006362 + 0.782101228886584i	0.515013188842753 + 0.725450506192454i	0.800659396372186 + 0.522119693463775i	0.941224730746390 + 0.313596706588172i
0.929835855868492 - 0.273668731763432i	0.774826666674570 - 0.584902380172685i	0.518547230237218 - 0.730519805006791i	0.250209460914132 - 0.827079139335166i	0.288195333374443 + 0.857984645076595i	0.584687716371283 + 0.705278747515335i	0.754529700042355 + 0.565921714180106i	0.925234907675749 + 0.281817486861209i
0.961105104848597 - 0.274117723127396i	0.819728849574300 - 0.569326114367393i	0.502850975739099 - 0.737710806478264i	0.249135942610845 - 0.832034185530635i	0.283728466897331 + 0.838568919385878i	0.565078882175143 + 0.738982303666829i	0.768002700182960 + 0.613705238830694i	0.953481591905252 + 0.331706308930632i
0.928581180715978 - 0.316345873675975i	0.754127789842657 - 0.591749865170435i	0.548117315507871 - 0.754002821193304i	0.253697054831575 - 0.789190517271006i	0.278418899614564 + 0.786391009938724i	0.545094584881837 + 0.732944605910758i	0.784737474748115 + 0.557767843918593i	0.910870051986868 + 0.336591230379371i
0.898038785832244 - 0.257509360562276i	0.777602301848034 - 0.506412875478202i	0.525140457748651 - 0.706411437753029i	0.293402390313268 - 0.812420871376068i	0.282735366875009 + 0.811821884563554i	0.491634489681802 + 0.721668632893040i	0.776946751188000 + 0.609148052569143i	0.952635667708491 + 0.248457046499057i
0.946561431892619 - 0.297045221357040i	0.758262876052269 - 0.596022110642644i	0.547108728767556 - 0.687684579355981i	0.268375946606483 - 0.823245918071107i	0.246474353927821 + 0.795271627196959i	0.532728078924678 + 0.746181068776240i	0.804418383520117 + 0.542755465020527i	0.936139773119318 + 0.337377215982992i
0.918192314064503 - 0.302354424192632i	0.799318467479162 - 0.537322747579803i	0.539161271105097 - 0.748672790331521i	0.219510321848458 - 0.807711798786458i	0.227868427759562 + 0.813469267830968i	0.502581612126704 + 0.782392731228772i	0.798816191270210 + 0.527473919949281i	0.883833636663911 + 0.294030427679457i
0.964710939438831 - 0.370802562540769i	0.775161108122841 - 0.600294015643728i	0.524691202170147 - 0.748135534644021i	0.234705644760709 - 0.835796932330699i	0.228843747161807 + 0.769766950192086i	0.560158325327138 + 0.723513434763241i	0.763599441622093 + 0.523801134509470i	0.950335268817665 + 0.297658783542262i
0.919121573691021 - 0.300453737446480i	0.779888736903672 - 0.542544576910455i	0.517279047073658 - 0.759698245817627i	0.281970089066967 - 0.780465664559558i	0.211000766866631 + 0.781309217939819i	0.503943928998754 + 0.737272564695716i	0.764272976912882 + 0.563032487236548i	0.967228537618371 + 0.347892424469848i
0.963611910499140 - 0.310419133541676i	0.773749350758200 - 0.557054086167645i	0.555335164737386 - 0.780713381593802i	0.239978384727736 - 0.809326305072469i	0.244903091825563 + 0.806517849003734i	0.515699303614552 + 0.728363700876006i	0.772466105164267 + 0.607516386323798i	0.969162256118776 + 0.300529000773135i
0.953539400341743 - 0.265228912768101i	0.803664968935145 - 0.573821672380015i	0.548301123638089 - 0.748273010610346i	0.270132305820744 - 0.802873446473139i	0.228498551851596 + 0.798575559711861i	0.529532152154672 + 0.685276941346354i	0.773617664505748 + 0.585994912634099i	0.958971473293964 + 0.309589721248618i
0.973723381989471 - 0.273188758672514i	0.774446333597507 - 0.551889738521458i	0.584198315370596 - 0.750224748844152i	0.281045475040357 - 0.817823981646253i	0.260533633262318 + 0.792966094148000i	0.489128378658667 + 0.747087084718707i	0.771409307902555 + 0.528972100234360i	0.934585329482728 + 0.325419241239250i
0.900723194438837 - 0.338559350209624i	0.794019772592087 - 0.571210228946786i	0.545677175000396 - 0.738114007051501i	0.219489761153677 - 0.837887779564835i	0.258408745404545 + 0.774681743385648i	0.554501516465525 + 0.769641704273539i	0.780803113477996 + 0.580635294598427i	0.906690130776337 + 0.318390486258047i
0.944354027833218 - 0.300391140703085i	0.770254137276199 - 0.542589762051122i	0.558738085865033 - 0.699345329049174i	0.254607525786995 - 0.769470657213328i	0.278516315317494 + 0.796604667536835i	0.547293317599772 + 0.710798192783558i	0.783878437591208 + 0.539051104520408i	0.925742089025205 + 0.297760586152912i
0.923073792558682 - 0.299624410345846i	0.770270435451045 - 0.504573094418332i	0.553156411025517 - 0.737801338159688i	0.219447684245425 - 0.796045929872499i	0.263162139416801 + 0.834128436024065i	0.524406921014949 + 0.753648923109828i	0.776465640004315 + 0.580427615848713i	0.930559798436482 + 0.300759748055343i
0.934351979766587 - 0.267949129410936i	0.785638902214079 - 0.558844476909884i	0.546216784059460 - 0.752810479603392i	0.282928527462800 - 0.789167483612287i	0.258795093242916 + 0.818829714826857i	0.508566528093826 + 0.721464019822159i	0.749060662111765 + 0.569785196663171i	0.896594995371024 + 0.331358536066553i
0.956758072337696 - 0.335146472643763i	0.749634843453848 - 0.613771224931439i	0.518844183586213 - 0.713326430010113i	0.287323703582487 - 0.791051297321614i	0.253382246583585 + 0.842047282181337i	0.602870941109301 + 0.757435692823222i	0.785773243735957 + 0.542742977870736i	0.907441523940873 + 0.331522365261650i
0.939722779994315 - 0.307010747249850i	0.771014966140043 - 0.541541913297211i	0.512370167754154 - 0.739258426052925i	0.237987425545796 - 0.834625313999790i	0.272595608900266 + 0.838196543618120i	0.505318688913942 + 0.739523845807717i	0.768492374412947 + 0.569851652623021i	0.975481413631389 + 0.298053855156638i
0.925095238820973 - 0.307166626501845i	0.783949617864859 - 0.558145098943022i	0.530733852238481 - 0.743002025654759i	0.252271077870225 - 0.816359698754418i	0.258468243963707 + 0.789455558780551i	0.562041663721246 + 0.791699756627093i	0.819766185101125 + 0.560255534782890i	0.948280982855662 + 0.311675808694853i
0.920413747668057 - 0.292858310255533i	0.788684567987774 - 0.601750151504414i	0.519476873999066 - 0.721381818157159i	0.258202574660862 - 0.805339737268893i	0.229876478783755 + 0.781121281752210i	0.558894076901536 + 0.737020758130841i	0.786255867589798 + 0.564238398354335i	0.909196612975798 + 0.318737156824636i
0.927802361276908 - 0.291812884170487i	0.795413113576385 - 0.574291625342794i	0.550844813321062 - 0.720292000569039i	0.276277142835935 - 0.780904664543131i	0.284626448739219 + 0.783541603593488i	0.546718322377698 + 0.749290936857610i	0.762111779522473 + 0.599900200658692i	0.956482959920657 + 0.305089536004701i
0.937446857283183 - 0.345635364644549i	0.741095691855370 - 0.571498067078961i	0.538201197668092 - 0.775283933987065i	0.218433042185505 - 0.785484659435642i	0.290060641143487 + 0.820519880381354i	0.560788145256685 + 0.747734759812915i	0.752571881359088 + 0.585809978963959i	0.932419529627907 + 0.303296949227378i
0.988814671569877 - 0.323991526097573i	0.744821551474626 - 0.605586458926671i	0.545786978424710 - 0.748474946497469i	0.293942338112315 - 0.814402753526162i	0.237791144443657 + 0.787588067866521i	0.540640842592654 + 0.744294521682385i	0.770007016125922 + 0.555942310267183i	0.925167597426820 + 0.316850183999908i
0.912290691650080 - 0.334246864884089i	0.761416363353851 - 0.613402633878913i	0.531685638258307 - 0.746769509562713i	0.261885813618099 - 0.811773299748009i	0.262264092972780 + 0.774684359039179i	0.587995489968494 + 0.743706745934735i	0.793421261570501 + 0.545349779022804i	0.929310172663885 + 0.336453355623642i
0.949317602392764 - 0.313425435008390i	0.779757876737088 - 0.570466398246589i	0.541192379297824 - 0.712864783733240i	0.270956229581265 - 0.794597770125679i	0.289908581679763 + 0.788851107503469i	0.543262729074446 + 0.697193465415348i	0.787577134007394 + 0.527246205355992i	0.938691634931694 + 0.301418019120057i
0.950323156750873 - 0.295938724775867i	0.776621693963382 - 0.577224926679024i	0.543508639122809 - 0.744708832554379i	0.274775599915081 - 0.793534808974598i	0.265459920523131 + 0.789658102020532i	0.526532201921873 + 0.733186142240148i	0.773537398315104 + 0.552240828335757i	0.905853252569591 + 0.288132526942903i
0.919501636508939 - 0.272944119832499i	0.757342633992834 - 0.577252417088752i	0.550538351088287 - 0.746627379954030i	0.232463461200687 - 0.796092715267060i	0.261439853648641 + 0.854671103960909i	0.572824300965657 + 0.744430686190234i	0.727669290738644 + 0.565068693504450i	0.919508996234011 + 0.325615462564639i
0.954680413008148 - 0.281376416338544i	0.785123463877433 - 0.543113031250915i	0.544859061149896 - 0.727089096307783i	0.245535838558193 - 0.808798948495237i	0.268701851406868 + 0.831199424346462i	0.534419316446869 + 0.743401676357648i	0.785673819113858 + 0.571283373727709i	0.923751324635481 + 0.312907836515483i
0.999102971538240 - 0.328005136703637i	0.761823326924692 - 0.595948847994931i	0.507353396775281 - 0.710632845503600i	0.276206377279841 - 0.800987544330610i	0.251474015335732 + 0.819239948219663i	0.543867639555418 + 0.775344861957305i	0.744117612903328 + 0.579273811683997i	0.972335962847917 + 0.355506858855095i
0.935179222055183 - 0.313028356940226i	0.765168599269376 - 0.589672063622522i	0.524819486564942 - 0.779711729523393i	0.272404145762617 - 0.819593335170281i	0.300002206730431 + 0.823339712767515i	0.553520486042215 + 0.713472044370994i	0.761268853663800 + 0.503384963847270i	0.953620885989786 + 0.280032847300822i
0.956444052529145 - 0.299870761913090i	0.764385110566526 - 0.566084378051076i	0.560316075929097 - 0.700408279230512i	0.266511752930610 - 0.816567363868096i	0.243989423450685 + 0.793757704877456i	0.558246926463964 + 0.695840412594532i	0.750461086667632 + 0.532092371440331i	0.921107685073131 + 0.297090205596479i
0.924006511448241 - 0.330567478402398i	0.754563393800709 - 0.567804124579542i	0.577792704312909 - 0.792442024720186i	0.283744179078493 - 0.801574907035062i	0.279308114684583 + 0.808192139937349i	0.488438046002340 + 0.742469389190629i	0.830193767972254 + 0.527997810667158i	0.938379953441621 + 0.331375986845403i
0.883658921888726 - 0.313392017284542i	0.786621693637109 - 0.551018062361789i	0.577372529071139 - 0.751458221776334i	0.244396129091474 - 0.827301194602720i	0.232615959250806 + 0.810120517499816i	0.551738586911607 + 0.744859310655666i	0.757900802224135 + 0.535531930992916i	0.960145045133913 + 0.320888912470723i
0.976042486107586 - 0.297172622279424i	0.791414400125551 - 0.560581505629260i	0.530008915982199 - 0.743659154523277i	0.261427181009568 - 0.792145070783368i	0.238036065246913 + 0.778104294934936i	0.579494661353676 + 0.719320388547447i	0.754669434380587 + 0.569312051530281i	0.955490051954596 + 0.329803275182121i
0.946398519922687 - 0.326987025669983i	0.751402141371576 - 0.543982356658431i	0.528603539652347 - 0.738380149411992i	0.271436262562365 - 0.815694023011575i	0.241209406663237 + 0.818126444123635i	0.556631556684566 + 0.712221590990095i	0.757107446457135 + 0.587866362290880i	0.940430159952444 + 0.301104442067756i
0.930882224572371 - 0.286955790352436i	0.764216017663562 - 0.557753513323296i	0.568308479019643 - 0.709668162188727i	0.212788985952840 - 0.799602704853412i	0.222021694698862 + 0.787690539934415i	0.541970230455804 + 0.751734241635476i	0.810033578851198 + 0.576170773660592i	0.895468121075290 + 0.333845355011441i
0.962404362407038 - 0.328450679929679i	0.768741420830283 - 0.514959724848489i	0.499868079348967 - 0.753561874749355i	0.236013019604787 - 0.823256076287243i	0.280565785244270 + 0.798085065888792i	0.544443958335613 + 0.740593967553240i	0.792178541258412 + 0.589292999630517i	0.941354239880454 + 0.329765540447158i
0.925947043900234 - 0.276723623149348i	0.767469570678281 - 0.568428140183497i	0.530237821363709 - 0.785829364344226i	0.240602572549151 - 0.816602480983097i	0.235283648356074 + 0.788981512864994i	0.554601003138559 + 0.746362920559239i	0.771085264478314 + 0.586925809439352i	0.951627242882014 + 0.347676657674272i
0.905065058506684 - 0.297388145249165i	0.774012221684982 - 0.559862519916012i	0.532272954885074 - 0.727803393762257i	0.255950764661165 - 0.832063963262848i	0.270402601961811 + 0.825801472540453i	0.553203483966686 + 0.709577412047873i	0.752573688660654 + 0.590756184425130i	0.962550961429207 + 0.327105654650408i
0.942980191581637 - 0.357414903910957i	0.828933707248483 - 0.540887596065898i	0.561881010109337 - 0.705098713355483i	0.256251793564814 - 0.808168300327024i	0.266259330832008 + 0.772879609960477i	0.537333892335539 + 0.791408630833864i	0.800364881678351 + 0.562422336314380i	0.923164083175752 + 0.312850747462664i
